id_transaksi,waktu,Nama_Produk,kategori,type,nominal
TRX-e571fd64f471,2025-08-29 05:23:49,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10240
TRX-90653f0f10e5,2025-08-29 06:46:58,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11884
TRX-38237a2107be,2025-08-29 11:50:49,Bakso,Makanan & Bahan Makanan,pemasukan,32610
TRX-b0b70ccd37b2,2025-08-29 17:41:01,Bakso,Makanan & Bahan Makanan,pemasukan,26913
TRX-c87fec3ee73a,2025-08-29 21:02:46,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,28334
TRX-977f0e31cc6b,2025-08-30 00:30:12,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28117
TRX-5f0f3a3b7b56,2025-08-30 01:32:12,Mie Ayam,Makanan & Bahan Makanan,pemasukan,27101
TRX-bad0f81dca6d,2025-08-30 01:59:18,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11546
TRX-7884addc1577,2025-08-30 03:55:52,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21748
TRX-18d0301128b6,2025-08-30 15:14:34,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13577
TRX-1c2ed203638b,2025-08-30 15:14:57,Es Teh,Minuman & Bahan Minuman,pemasukan,7701
TRX-c735ba2108fe,2025-08-30 18:05:09,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10509
TRX-bfb4993b17ae,2025-08-30 20:16:56,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,24292
TRX-a952e706bf32,2025-08-30 21:03:12,Vitamin,Kesehatan,pengeluaran,17959
TRX-b197f2ecbb76,2025-08-30 21:16:40,Susu,Minuman & Bahan Minuman,pengeluaran,11715
TRX-89321389c617,2025-08-30 22:49:38,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26590
TRX-c974ee3202f4,2025-08-31 04:23:52,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31965
TRX-0bbbf65d008d,2025-08-31 06:54:24,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23614
TRX-19e73ba99c7a,2025-08-31 07:55:49,Cabai,Makanan & Bahan Makanan,pengeluaran,14499
TRX-00a36d5db715,2025-08-31 08:02:01,Teh,Minuman & Bahan Minuman,pengeluaran,2898
TRX-b871f19ed442,2025-08-31 09:31:49,Tinta Printer,ATK/Administrasi,pengeluaran,8679
TRX-dee53d8777b3,2025-08-31 11:13:27,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22815
TRX-a03813f228e8,2025-08-31 13:31:46,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12489
TRX-64b4732ae94c,2025-08-31 13:39:00,Es Teh,Minuman & Bahan Minuman,pemasukan,9041
TRX-5bc20cc58243,2025-08-31 15:33:45,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25544
TRX-e14c4bb5272e,2025-08-31 20:29:19,Cabai,Makanan & Bahan Makanan,pengeluaran,20006
TRX-d04605f3bfd1,2025-08-31 22:19:16,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23157
TRX-8ef568a613cf,2025-09-01 01:30:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24246
TRX-24b27f3ab932,2025-09-01 05:51:19,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24473
TRX-666c5b192390,2025-09-01 06:24:12,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23333
TRX-45fa68c95c85,2025-09-01 12:29:29,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26920
TRX-d929f06726b6,2025-09-01 16:58:44,Teh,Minuman & Bahan Minuman,pengeluaran,2164
TRX-f5100889c20b,2025-09-01 17:34:04,Vitamin,Kesehatan,pengeluaran,14157
TRX-c060630f0ac2,2025-09-01 21:32:05,Tinta Printer,ATK/Administrasi,pengeluaran,11748
TRX-c3adad13e0f0,2025-09-02 01:04:16,Es Teh,Minuman & Bahan Minuman,pemasukan,8332
TRX-8240e51c752d,2025-09-02 01:37:18,Beras,Makanan & Bahan Makanan,pengeluaran,13934
TRX-8e19e339f9fb,2025-09-02 03:18:10,Vitamin,Kesehatan,pengeluaran,10094
TRX-2536a2b633a8,2025-09-02 05:15:55,Bakso,Makanan & Bahan Makanan,pemasukan,29703
TRX-13017067d315,2025-09-02 07:10:23,Mie Ayam,Makanan & Bahan Makanan,pemasukan,29220
TRX-1699094eb802,2025-09-02 09:58:30,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29600
TRX-1f8033390c99,2025-09-02 11:58:34,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25028
TRX-3ccb7303e2e8,2025-09-02 15:28:00,Beras,Makanan & Bahan Makanan,pengeluaran,12991
TRX-ef0fa9cfe648,2025-09-02 20:29:02,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11893
TRX-d4089e78dd2d,2025-09-02 23:34:41,Vitamin,Kesehatan,pengeluaran,20572
TRX-3359a50fdedb,2025-09-03 03:46:24,Masker,Makanan & Bahan Makanan,pengeluaran,4486
TRX-26e2f1c4f3a5,2025-09-03 06:04:21,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24414
TRX-e118ec7b8e55,2025-09-03 11:01:16,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21655
TRX-6a048ee76b3b,2025-09-03 19:38:44,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11016
TRX-1ca82ba270ef,2025-09-03 21:50:36,Soto Ayam,Makanan & Bahan Makanan,pemasukan,23874
TRX-2e0b8585617d,2025-09-03 22:16:28,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22929
TRX-c20c6ea422f9,2025-09-03 23:32:03,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29443
TRX-e97ce98b2559,2025-09-03 23:45:52,Kertas Nota,ATK/Administrasi,pengeluaran,10311
TRX-f96a0dae3c0d,2025-09-03 23:51:07,Cabai,Makanan & Bahan Makanan,pengeluaran,23675
TRX-7da6e66651aa,2025-09-04 04:11:10,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,5832
TRX-33e16ccf0a05,2025-09-04 04:18:59,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14450
TRX-f9d5ee1bcabd,2025-09-04 08:58:29,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22207
TRX-5df128ddbe05,2025-09-04 11:21:29,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24353
TRX-d5ac01ee2033,2025-09-04 16:23:56,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,11074
TRX-f2fe72500f88,2025-09-04 21:10:33,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25154
TRX-df6784b216b8,2025-09-05 03:10:51,Susu,Minuman & Bahan Minuman,pengeluaran,10124
TRX-57b23894cad8,2025-09-05 05:23:28,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,6845
TRX-75d9963ccdc7,2025-09-05 05:49:12,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23359
TRX-ff3e2765810c,2025-09-05 06:45:47,Es Teh,Minuman & Bahan Minuman,pemasukan,8261
TRX-6724d3578623,2025-09-05 07:08:28,Masker,Kesehatan,pengeluaran,4930
TRX-0790303825b0,2025-09-05 07:37:02,Kopi,Minuman & Bahan Minuman,pengeluaran,9711
TRX-aebc0c1f66a5,2025-09-05 12:46:27,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14041
TRX-57d3f9f0d753,2025-09-05 14:14:03,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25485
TRX-e28a3d413d6c,2025-09-05 15:34:19,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,11240
TRX-c022488db528,2025-09-05 16:48:10,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25779
TRX-bb80d64efeaf,2025-09-05 20:31:27,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,25539
TRX-b8db55e13812,2025-09-05 23:45:57,Soto Ayam,Makanan & Bahan Makanan,pemasukan,27126
TRX-96047bd53bee,2025-09-06 00:54:52,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24782
TRX-8afeab057544,2025-09-06 05:25:31,Vitamin,Kesehatan,pengeluaran,19671
TRX-c05c51e33ced,2025-09-06 06:08:41,Bakso,Makanan & Bahan Makanan,pemasukan,30413
TRX-a0560c69fa81,2025-09-06 07:43:41,Kopi,Minuman & Bahan Minuman,pengeluaran,9541
TRX-156ec297f4f7,2025-09-06 07:47:30,Es Teh,Minuman & Bahan Minuman,pemasukan,9523
TRX-856f50acb9d9,2025-09-06 08:23:32,Bakso,Makanan & Bahan Makanan,pemasukan,34609
TRX-7006b1cb6ff7,2025-09-06 12:39:14,Cabai,Makanan & Bahan Makanan,pengeluaran,20524
TRX-8558077c8635,2025-09-06 18:18:38,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14508
TRX-150efc0b4ec0,2025-09-06 21:00:10,Soto Ayam,Makanan & Bahan Makanan,pemasukan,25208
TRX-1509231bbc31,2025-09-06 23:06:51,Bakso,Makanan & Bahan Makanan,pemasukan,32351
TRX-29b0755504dd,2025-09-06 23:51:49,Es Teh,Minuman & Bahan Minuman,pemasukan,6188
TRX-fdcad84077ee,2025-09-07 00:14:41,Tinta Printer,ATK/Administrasi,pengeluaran,12933
TRX-172423f573b0,2025-09-07 00:45:37,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27202
TRX-4b0ca49b78b6,2025-09-07 03:09:32,Pulpen,ATK/Administrasi,pengeluaran,2052
TRX-2bddcaa7d4a5,2025-09-07 03:28:24,Es Teh,Minuman & Bahan Minuman,pemasukan,9110
TRX-7675e622a17a,2025-09-07 05:04:20,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25952
TRX-879d827652e1,2025-09-07 06:31:17,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24388
TRX-015d6a41574a,2025-09-07 06:34:54,Beras,Makanan & Bahan Makanan,pengeluaran,12102
TRX-049385793b35,2025-09-07 08:03:51,Soto Ayam,Makanan & Bahan Makanan,pemasukan,29580
TRX-18b716ba1abe,2025-09-07 10:49:52,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,14003
TRX-763f4de81a5d,2025-09-07 10:58:26,Bakso,Makanan & Bahan Makanan,pemasukan,26887
TRX-2ab254ac98ee,2025-09-07 11:23:55,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27383
TRX-71e98212ac1c,2025-09-07 12:58:24,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,28598
TRX-e1740391d7c4,2025-09-07 13:13:12,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25775
TRX-5ed5a79857fb,2025-09-07 15:19:22,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13986
TRX-d45f6e732858,2025-09-07 17:30:58,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,27546
TRX-14e50cbdc612,2025-09-07 19:39:08,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,14485
TRX-d853e92ddd5b,2025-09-07 20:00:34,Susu,Minuman & Bahan Minuman,pengeluaran,16569
TRX-f69f72e1bf37,2025-09-07 21:46:38,Cabai,Makanan & Bahan Makanan,pengeluaran,18794
TRX-96b40b7ee1be,2025-09-08 00:16:41,Kopi,Minuman & Bahan Minuman,pengeluaran,7760
TRX-9ae5b8668e9d,2025-09-08 01:22:36,Bakso,Makanan & Bahan Makanan,pemasukan,26646
TRX-f6c727c08a10,2025-09-08 09:28:15,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,29619
TRX-06614a4019c4,2025-09-08 22:21:30,Masker,Kesehatan,pengeluaran,4312
TRX-c349a3784fd3,2025-09-08 22:24:29,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,10604
TRX-410141c3ea5c,2025-09-09 06:12:58,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14115
TRX-4e668b5d0e03,2025-09-09 12:20:12,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,29548
TRX-68c692af394c,2025-09-09 13:25:23,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,19114
TRX-dee7a8f15042,2025-09-09 15:18:25,Vitamin,Kesehatan,pengeluaran,21142
TRX-20506658bf49,2025-09-09 17:06:23,Kertas Nota,ATK/Administrasi,pengeluaran,7296
TRX-e30dd6c692e6,2025-09-09 18:19:15,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10463
TRX-8c372a31bf4f,2025-09-09 19:22:20,Kertas Nota,ATK/Administrasi,pengeluaran,10882
TRX-16c6755e6bc7,2025-09-09 19:30:30,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,8163
TRX-8e332a264abf,2025-09-10 00:48:41,Gas LPG,Makanan & Bahan Makanan,pengeluaran,19400
TRX-7aae807370b4,2025-09-10 01:00:43,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23456
TRX-a9a34827464c,2025-09-10 01:39:19,Bakso,Makanan & Bahan Makanan,pemasukan,28684
TRX-c4b1329f8e07,2025-09-10 01:43:44,Kertas Nota,ATK/Administrasi,pengeluaran,5082
TRX-33fdcd2ce7a7,2025-09-10 08:06:00,Bakso,Makanan & Bahan Makanan,pemasukan,27324
TRX-cb163aa10073,2025-09-10 09:53:59,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24447
TRX-fdf792ec644e,2025-09-10 16:59:13,Bakso,Makanan & Bahan Makanan,pemasukan,26368
TRX-ec27fb908f45,2025-09-10 17:55:22,Kopi,Minuman & Bahan Minuman,pengeluaran,8697
TRX-14bd9628586c,2025-09-10 22:32:42,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22961
TRX-06d0d30d6196,2025-09-11 05:45:22,Tinta Printer,ATK/Administrasi,pengeluaran,7530
TRX-809ba1a0f91b,2025-09-11 07:56:42,Es Teh,Minuman & Bahan Minuman,pemasukan,6062
TRX-af38838996bc,2025-09-11 09:42:55,Pulpen,ATK/Administrasi,pengeluaran,3467
TRX-ab1252a43bc0,2025-09-11 11:59:08,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12599
TRX-b5417edb52c5,2025-09-11 13:50:50,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26318
TRX-c40bba4e890f,2025-09-11 13:57:16,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,16603
TRX-e85b275318b0,2025-09-11 14:14:26,Beras,Makanan & Bahan Makanan,pengeluaran,13647
TRX-c51b1c9c2b81,2025-09-11 14:59:02,Gas LPG,Makanan & Bahan Makanan,pengeluaran,33437
TRX-793292e390b5,2025-09-11 16:52:32,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24145
TRX-23c693bc452b,2025-09-11 18:01:34,Pulpen,ATK/Administrasi,pengeluaran,3255
TRX-5cdef507fea2,2025-09-11 19:50:15,Es Teh,Minuman & Bahan Minuman,pemasukan,9075
TRX-6cec5775485d,2025-09-11 20:26:03,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12816
TRX-f023c503554f,2025-09-11 23:36:59,Es Teh,Minuman & Bahan Minuman,pemasukan,6375
TRX-049cf7e99fc6,2025-09-12 01:10:12,Mie Ayam,Makanan & Bahan Makanan,pemasukan,24090
TRX-a5751918e726,2025-09-12 03:37:29,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24804
TRX-eb3d70e895db,2025-09-12 03:55:41,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23735
TRX-9b7376d917b4,2025-09-12 04:23:08,Gas LPG,Makanan & Bahan Makanan,pengeluaran,19585
TRX-6cc413358619,2025-09-12 06:45:18,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27558
TRX-69bce78943fe,2025-09-12 11:09:24,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22510
TRX-0a186ba3a115,2025-09-12 15:28:44,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26607
TRX-b905f4561052,2025-09-12 16:20:53,Cabai,Makanan & Bahan Makanan,pengeluaran,22391
TRX-ae7e147f4360,2025-09-12 19:02:18,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30019
TRX-3f532ae78e26,2025-09-12 21:33:49,Es Teh,Minuman & Bahan Minuman,pemasukan,6164
TRX-cb866c102d80,2025-09-12 22:00:46,Susu,Makanan & Bahan Makanan,pengeluaran,14411
TRX-b68cabb44e4e,2025-09-12 22:50:46,Tinta Printer,ATK/Administrasi,pengeluaran,10625
TRX-a350d9e029c6,2025-09-12 23:33:48,Tinta Printer,ATK/Administrasi,pengeluaran,7203
TRX-bbedf076582c,2025-09-13 03:34:45,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20468
TRX-8e405a82437c,2025-09-13 04:07:40,Bakso,Makanan & Bahan Makanan,pemasukan,29610
TRX-f5e9ac616c7d,2025-09-13 05:13:55,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13294
TRX-37a86c23eeb9,2025-09-13 06:12:21,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24030
TRX-2374da166777,2025-09-13 07:29:36,Vitamin,Kesehatan,pengeluaran,19438
TRX-870257d67bf3,2025-09-13 09:34:27,Cabai,Makanan & Bahan Makanan,pengeluaran,20136
TRX-e6e0230dc71b,2025-09-13 14:43:15,Teh,Makanan & Bahan Makanan,pengeluaran,2624
TRX-13c6f94d1c3e,2025-09-13 14:56:49,Es Teh,Minuman & Bahan Minuman,pemasukan,7380
TRX-982cb354630c,2025-09-13 18:00:31,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12647
TRX-a2039fcc36f1,2025-09-13 18:39:49,Bakso,Makanan & Bahan Makanan,pemasukan,32045
TRX-2ce359d30c7c,2025-09-13 18:49:34,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24016
TRX-763f8606c2f1,2025-09-13 19:38:32,Gas LPG,Makanan & Bahan Makanan,pengeluaran,23104
TRX-78d8b55a1437,2025-09-13 20:23:23,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24284
TRX-3cad819d8d68,2025-09-14 02:56:23,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,13218
TRX-aadca53d1f04,2025-09-14 03:17:19,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,13358
TRX-08d298c3266d,2025-09-14 08:59:08,Teh,Minuman & Bahan Minuman,pengeluaran,3663
TRX-2166ad07d27b,2025-09-14 10:44:15,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23298
TRX-7f537a94eb79,2025-09-14 12:07:53,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19682
TRX-12fd97f1b7cf,2025-09-14 12:46:59,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20827
TRX-a37d54e4537d,2025-09-14 13:02:48,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,17619
TRX-6a6e8a810487,2025-09-14 13:12:13,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,13659
TRX-8ee4e1053615,2025-09-14 13:23:24,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20646
TRX-4ff6023efd5b,2025-09-14 14:30:26,Tinta Printer,ATK/Administrasi,pengeluaran,8670
TRX-1fda622462f2,2025-09-14 22:46:14,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14952
TRX-bdc7669bc486,2025-09-14 23:14:24,Es Teh,Minuman & Bahan Minuman,pemasukan,8315
TRX-cc89283953f9,2025-09-15 01:44:25,Es Teh,Minuman & Bahan Minuman,pemasukan,8267
TRX-61273b3ffab3,2025-09-15 10:50:16,Pulpen,ATK/Administrasi,pengeluaran,3887
TRX-f0a9e8585a75,2025-09-15 13:30:12,Es Teh,Minuman & Bahan Minuman,pemasukan,9430
TRX-2ed21a04319b,2025-09-15 16:22:40,Kopi,Minuman & Bahan Minuman,pengeluaran,6310
TRX-d43c679905d5,2025-09-15 21:36:00,Masker,Kesehatan,pengeluaran,3402
TRX-df935201e01d,2025-09-15 21:48:05,Vitamin,Kesehatan,pengeluaran,14364
TRX-cdc3650f165d,2025-09-15 21:51:39,Gas LPG,Makanan & Bahan Makanan,pengeluaran,31830
TRX-a90d84f08d1b,2025-09-15 22:31:53,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23663
TRX-e7d9198e7b21,2025-09-16 01:42:09,Susu,Minuman & Bahan Minuman,pengeluaran,13792
TRX-5de31947b164,2025-09-16 01:46:21,Bakso,Makanan & Bahan Makanan,pemasukan,30006
TRX-5e1ff017b439,2025-09-16 02:03:12,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25953
TRX-7e9f75056c5c,2025-09-16 06:04:27,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22724
TRX-a8c3ce5b2cd8,2025-09-16 09:35:21,Es Teh,Minuman & Bahan Minuman,pemasukan,6867
TRX-2fbf18cc04a4,2025-09-16 11:21:43,Vitamin,Kesehatan,pengeluaran,10684
TRX-4faf52babacb,2025-09-16 11:34:57,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23248
TRX-4af161446ce6,2025-09-16 11:43:59,Mie Ayam,Makanan & Bahan Makanan,pemasukan,24383
TRX-474cf8f1b58c,2025-09-16 13:10:38,Vitamin,Kesehatan,pengeluaran,17926
TRX-7e90ee774fae,2025-09-16 15:20:06,Kopi,Minuman & Bahan Minuman,pengeluaran,5840
TRX-d27f30e63817,2025-09-16 21:48:17,Soto Ayam,Makanan & Bahan Makanan,pemasukan,25178
TRX-e3eb47697b53,2025-09-17 00:51:54,Soto Ayam,Makanan & Bahan Makanan,pemasukan,27865
TRX-5bceef4971f8,2025-09-17 03:09:06,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24996
TRX-54e1be1c9aea,2025-09-17 03:39:00,Tinta Printer,ATK/Administrasi,pengeluaran,12738
TRX-1076aa8a424b,2025-09-17 04:01:30,Seragam Karyawan,Fashion,pengeluaran,14662
TRX-d0680f751c10,2025-09-17 04:44:45,Cabai,Makanan & Bahan Makanan,pengeluaran,24180
TRX-2e23b0ee2736,2025-09-17 06:30:35,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22593
TRX-949a6080075e,2025-09-17 07:16:50,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,22673
TRX-b50be91920e7,2025-09-17 10:23:41,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10485
TRX-67b0f9ccc0f7,2025-09-17 13:57:36,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12296
TRX-e689c2779730,2025-09-17 14:22:09,Pulpen,ATK/Administrasi,pengeluaran,3816
TRX-7ea661e003c9,2025-09-17 18:20:07,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,12833
TRX-dcdd25879c42,2025-09-17 20:42:37,Soto Ayam,Makanan & Bahan Makanan,pemasukan,28619
TRX-c4d283aa0033,2025-09-17 21:33:12,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,5943
TRX-23a92140a756,2025-09-17 21:48:16,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20261
TRX-60c29ffaf5c6,2025-09-18 03:18:41,Kopi,Minuman & Bahan Minuman,pengeluaran,6017
TRX-08d39746fd50,2025-09-18 06:00:37,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,29340
TRX-70a384b0188b,2025-09-18 06:10:38,Gas LPG,Makanan & Bahan Makanan,pengeluaran,28805
TRX-7a210f92637e,2025-09-18 11:08:20,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,29372
TRX-2ca008656d8a,2025-09-18 12:37:13,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18605
TRX-4a87136184fe,2025-09-18 13:22:17,Bakso,Makanan & Bahan Makanan,pemasukan,27483
TRX-ec77415ed100,2025-09-18 14:05:22,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11058
TRX-2bff16be50af,2025-09-18 14:21:17,Es Teh,Minuman & Bahan Minuman,pemasukan,8030
TRX-528e56b629bd,2025-09-18 15:15:19,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,29587
TRX-24efbbf6f6ce,2025-09-18 16:40:21,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10024
TRX-e2ee2df5d328,2025-09-18 17:02:48,Pulpen,Makanan & Bahan Makanan,pengeluaran,2622
TRX-5d5b0de37b87,2025-09-18 17:19:28,Cabai,Makanan & Bahan Makanan,pengeluaran,13269
TRX-1b89b54ddcfc,2025-09-18 18:22:09,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,27500
TRX-41a37b9377ed,2025-09-18 19:32:13,Es Teh,Minuman & Bahan Minuman,pemasukan,9904
TRX-b04cd9e333ef,2025-09-18 21:07:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25961
TRX-019cbcd83caf,2025-09-18 21:25:33,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,26230
TRX-0a4a1f44845d,2025-09-19 03:03:24,Es Teh,Minuman & Bahan Minuman,pemasukan,8343
TRX-e6284cffc7d2,2025-09-19 03:35:55,Pulpen,ATK/Administrasi,pengeluaran,2301
TRX-b190c618d72f,2025-09-19 05:03:43,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,20309
TRX-07afacc9f265,2025-09-19 05:50:13,Bakso,Makanan & Bahan Makanan,pemasukan,29326
TRX-6a8b2bb8ad4f,2025-09-19 08:04:12,Kertas Nota,ATK/Administrasi,pengeluaran,11018
TRX-e01249cb7fe2,2025-09-19 12:26:57,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24293
TRX-f821c5ecf1ef,2025-09-19 12:38:17,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,21487
TRX-47c435afe521,2025-09-19 14:54:17,Tinta Printer,ATK/Administrasi,pengeluaran,11919
TRX-6ecfb4da5f73,2025-09-19 15:23:42,Beras,Makanan & Bahan Makanan,pengeluaran,16867
TRX-6ba5be619b4a,2025-09-19 18:13:14,Kertas Nota,ATK/Administrasi,pengeluaran,9319
TRX-a02685c53a5a,2025-09-19 19:08:32,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,26810
TRX-f4cb16a6f031,2025-09-19 20:16:49,Es Teh,Minuman & Bahan Minuman,pemasukan,6420
TRX-774e150293b8,2025-09-19 22:59:56,Soto Ayam,Makanan & Bahan Makanan,pemasukan,26073
TRX-1416f5ff2494,2025-09-20 02:01:43,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24147
TRX-cbb6f627369b,2025-09-20 02:48:33,Vitamin,Kesehatan,pengeluaran,18754
TRX-002cef2c1868,2025-09-20 07:14:30,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25915
TRX-4333cd2b9eab,2025-09-20 08:30:03,Kertas Nota,ATK/Administrasi,pengeluaran,11713
TRX-6535dcf76980,2025-09-20 09:12:19,Gas LPG,Makanan & Bahan Makanan,pengeluaran,26463
TRX-424ce14b4ed9,2025-09-20 10:03:56,Bakso,Makanan & Bahan Makanan,pemasukan,26762
TRX-3406735a5afc,2025-09-20 10:56:36,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,21324
TRX-b38e0bc715d0,2025-09-20 15:43:19,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,11439
TRX-73544a20927a,2025-09-20 16:56:03,Kopi,Makanan & Bahan Makanan,pengeluaran,9113
TRX-c9029f0db9b4,2025-09-20 17:25:26,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23313
TRX-3bd768199b1f,2025-09-20 18:07:16,Vitamin,Kesehatan,pengeluaran,19023
TRX-6b8f0c17280b,2025-09-20 19:07:30,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25810
TRX-a74cf3a6faa7,2025-09-20 19:35:59,Kertas Nota,ATK/Administrasi,pengeluaran,10319
TRX-5b85c0e860ec,2025-09-21 04:33:44,Mie Ayam,Makanan & Bahan Makanan,pemasukan,23600
TRX-5730ddad5e00,2025-09-21 05:37:28,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29299
